subj,sex,medit,block,trial,word,pic,congru,acc,rt
179,male,control,2,39,spoon,NA,neutral,1,342
179,male,control,2,40,star,star,cong,0,378
179,male,control,2,41,hat,NA,neutral,1,507
179,male,control,2,42,pizza,pizza,cong,1,372
179,male,control,2,43,car,apple,incong,1,271
179,male,control,2,44,hat,hat,cong,1,567
179,male,control,2,45,cherry,cherry,cong,1,403
179,male,control,2,46,moon,stapler,incong,1,296
179,male,control,2,47,fork,NA,neutral,1,386
179,male,control,2,48,church,NA,neutral,1,447
179,male,control,2,49,bus,NA,neutral,1,482
179,male,control,2,50,tree,NA,neutral,1,305
179,male,control,2,51,stapler,stapler,cong,1,545
179,male,control,2,52,hammer,NA,neutral,1,468
179,male,control,2,53,boat,ball,incong,1,439
179,male,control,2,54,spoon,spoon,cong,1,366
179,male,control,2,55,moon,moon,cong,1,402
179,male,control,2,56,hat,hammer,incong,1,402
179,male,control,2,57,shoe,shoe,cong,1,326
179,male,control,2,58,boat,NA,neutral,1,305
179,male,control,2,59,cake,scissors,incong,1,495
179,male,control,2,60,burger,star,incong,1,319
179,male,control,3,61,hammer,boat,incong,1,336
179,male,control,3,62,bus,bus,cong,1,518
179,male,control,3,63,carrot,pizza,incong,1,340
179,male,control,3,64,cat,cat,cong,1,379
179,male,control,3,65,spoon,anchor,incong,1,338
179,male,control,3,66,star,NA,neutral,1,417
179,male,control,3,67,shoe,NA,neutral,0,436
179,male,control,3,68,plate,cat,incong,1,338
179,male,control,3,69,anchor,NA,neutral,1,454
179,male,control,3,70,cup,cup,cong,0,479
179,male,control,3,71,plate,plate,cong,1,388
179,male,control,3,72,pizza,NA,neutral,1,310
179,male,control,3,73,cherry,NA,neutral,1,386
179,male,control,3,74,apple,apple,cong,1,358
179,male,control,3,75,burger,NA,neutral,1,445
179,male,control,3,76,church,spoon,incong,1,350
179,male,control,3,77,star,plate,incong,1,339
179,male,control,3,78,drill,NA,neutral,1,336
179,male,control,3,79,plate,NA,neutral,1,388
179,male,control,3,80,ball,shoe,incong,1,258
179,male,control,3,81,carrot,carrot,cong,1,410
179,male,control,3,82,lemon,drill,incong,1,480
179,male,control,3,83,fork,car,incong,1,298
179,male,control,3,84,stapler,orange,incong,1,585
179,male,control,3,85,dog,dog,cong,1,381
179,male,control,3,86,cake,NA,neutral,1,368
179,male,control,3,87,boat,boat,cong,1,406
179,male,control,3,88,horse,horse,cong,1,431
179,male,control,3,89,fork,fork,cong,1,360
179,male,control,3,90,scissors,NA,neutral,0,419
180,male,control,1,1,horse,church,incong,1,502
180,male,control,1,2,church,shoe,incong,1,541
180,male,control,1,3,cat,cat,cong,1,477
180,male,control,1,4,scissors,anchor,incong,1,521
180,male,control,1,5,moon,moon,cong,1,470
180,male,control,1,6,church,church,cong,1,523
180,male,control,1,7,spoon,spoon,cong,1,504
180,male,control,1,8,car,NA,neutral,1,477
180,male,control,1,9,cup,stapler,incong,1,481
180,male,control,1,10,bus,NA,neutral,1,476
180,male,control,1,11,lemon,NA,neutral,1,494
180,male,control,1,12,boat,NA,neutral,1,504
180,male,control,1,13,shoe,carrot,incong,1,514
180,male,control,1,14,tree,burger,incong,1,467
180,male,control,1,15,fork,fork,cong,1,486
180,male,control,1,16,boat,star,incong,1,475
180,male,control,1,17,scissors,NA,neutral,1,535
180,male,control,1,18,tree,NA,neutral,1,628
180,male,control,1,19,apple,apple,cong,1,467
180,male,control,1,20,lemon,cat,incong,1,479
180,male,control,1,21,pizza,pizza,cong,1,490
180,male,control,1,22,burger,burger,cong,1,511
180,male,control,1,23,orange,NA,neutral,1,473
180,male,control,1,24,drill,drill,cong,1,486
180,male,control,1,25,spoon,spoon,cong,1,501
180,male,control,1,26,horse,NA,neutral,1,523
180,male,control,1,27,boat,boat,cong,1,488
180,male,control,1,28,shoe,shoe,cong,1,465
180,male,control,1,29,hat,hat,cong,1,507
180,male,control,1,30,moon,NA,neutral,1,467
180,male,control,2,31,star,NA,neutral,1,549
180,male,control,2,32,anchor,dog,incong,1,592
180,male,control,2,33,fork,NA,neutral,1,492
180,male,control,2,34,cherry,car,incong,1,656
180,male,control,2,35,cat,NA,neutral,1,534
180,male,control,2,36,cat,drill,incong,1,520
180,male,control,2,37,stapler,stapler,cong,1,492
180,male,control,2,38,scissors,scissors,cong,1,424
180,male,control,2,39,pizza,NA,neutral,1,627
180,male,control,2,40,ball,ball,cong,1,488
180,male,control,2,41,star,orange,incong,1,512
180,male,control,2,42,hat,NA,neutral,1,464
180,male,control,2,43,fork,cake,incong,1,669
180,male,control,2,44,car,car,cong,1,589
180,male,control,2,45,hammer,hammer,cong,1,592
180,male,control,2,46,apple,NA,neutral,1,529
180,male,control,2,47,cup,NA,neutral,1,491
180,male,control,2,48,ball,fork,incong,1,482
180,male,control,2,49,carrot,NA,neutral,1,676
180,male,control,2,50,plate,NA,neutral,1,537
180,male,control,2,51,car,moon,incong,0,493
180,male,control,2,52,cherry,cherry,cong,1,414
180,male,control,2,53,carrot,carrot,cong,1,494
180,male,control,2,54,ball,NA,neutral,1,593
180,male,control,2,55,cake,hammer,incong,1,540
180,male,control,2,56,lemon,lemon,cong,1,544
180,male,control,2,57,anchor,anchor,cong,1,417
180,male,control,2,58,apple,hat,incong,1,547
180,male,control,2,59,orange,pizza,incong,1,617
180,male,control,2,60,cake,NA,neutral,1,549
180,male,control,3,61,bus,bus,cong,0,453
180,male,control,3,62,cherry,NA,neutral,1,496
180,male,control,3,63,dog,ball,incong,1,609
180,male,control,3,64,dog,dog,cong,0,434
180,male,control,3,65,hammer,NA,neutral,1,564
180,male,control,3,66,stapler,NA,neutral,1,500
180,male,control,3,67,hammer,scissors,incong,1,623
180,male,control,3,68,plate,plate,cong,1,501
180,male,control,3,69,plate,apple,incong,1,701
180,male,control,3,70,star,star,cong,1,440
180,male,control,3,71,orange,orange,cong,1,541
180,male,control,3,72,stapler,tree,incong,0,504
180,male,control,3,73,pizza,cup,incong,1,563
180,male,control,3,74,anchor,NA,neutral,1,505
180,male,control,3,75,carrot,boat,incong,1,448
180,male,control,3,76,hat,horse,incong,1,462
180,male,control,3,77,horse,horse,cong,1,484
180,male,control,3,78,burger,NA,neutral,1,561
180,male,control,3,79,dog,NA,neutral,1,454
180,male,control,3,80,spoon,NA,neutral,1,637
180,male,control,3,81,cup,cup,cong,1,451
180,male,control,3,82,shoe,NA,neutral,1,518
180,male,control,3,83,moon,plate,incong,1,465
180,male,control,3,84,drill,NA,neutral,0,585
180,male,control,3,85,tree,tree,cong,1,433
180,male,control,3,86,drill,bus,incong,1,547
180,male,control,3,87,bus,lemon,incong,0,462
180,male,control,3,88,cake,cake,cong,1,550
180,male,control,3,89,burger,cherry,incong,1,583
180,male,control,3,90,church,NA,neutral,1,466
181,male,control,1,1,stapler,NA,neutral,1,491
181,male,control,1,2,cherry,cherry,cong,0,433
181,male,control,1,3,pizza,pizza,cong,1,446
181,male,control,1,4,fork,fork,cong,1,446
181,male,control,1,5,spoon,burger,incong,1,520
181,male,control,1,6,drill,drill,cong,1,486
181,male,control,1,7,boat,cat,incong,1,440
181,male,control,1,8,cake,NA,neutral,1,498
181,male,control,1,9,star,tree,incong,1,528
181,male,control,1,10,shoe,hammer,incong,1,489
181,male,control,1,11,horse,NA,neutral,1,455
181,male,control,1,12,bus,NA,neutral,1,485
181,male,control,1,13,hat,NA,neutral,1,537
181,male,control,1,14,star,star,cong,1,458
181,male,control,1,15,spoon,spoon,cong,1,524
181,male,control,1,16,church,church,cong,1,442
181,male,control,1,17,car,NA,neutral,1,539
181,male,control,1,18,fork,NA,neutral,1,467
181,male,control,1,19,pizza,NA,neutral,1,469
181,male,control,1,20,plate,NA,neutral,1,496
181,male,control,1,21,hat,hat,cong,1,502
181,male,control,1,22,burger,NA,neutral,1,473
181,male,control,1,23,moon,NA,neutral,1,511
181,male,control,1,24,cherry,NA,neutral,1,515
181,male,control,1,25,boat,boat,cong,1,551
181,male,control,1,26,cat,NA,neutral,1,501
181,male,control,1,27,orange,cake,incong,1,441
181,male,control,1,28,moon,apple,incong,1,495
181,male,control,1,29,church,hat,incong,1,532
181,male,control,1,30,scissors,scissors,cong,1,520
181,male,control,2,31,tree,NA,neutral,1,615
181,male,control,2,32,dog,horse,incong,1,496
181,male,control,2,33,car,lemon,incong,1,510
181,male,control,2,34,cup,cup,cong,1,471
181,male,control,2,35,dog,dog,cong,1,387
181,male,control,2,36,anchor,NA,neutral,1,471
181,male,control,2,37,ball,ball,cong,1,571
181,male,control,2,38,apple,orange,incong,1,500
181,male,control,2,39,cake,carrot,incong,1,433
181,male,control,2,40,orange,NA,neutral,1,413
181,male,control,2,41,carrot,bus,incong,1,528
181,male,control,2,42,anchor,ball,incong,1,523
181,male,control,2,43,cat,cat,cong,1,616
181,male,control,2,44,ball,NA,neutral,0,564
181,male,control,2,45,star,NA,neutral,1,557
181,male,control,2,46,moon,moon,cong,1,569
181,male,control,2,47,hammer,NA,neutral,1,547
181,male,control,2,48,pizza,fork,incong,1,454
181,male,control,2,49,shoe,shoe,cong,1,578
181,male,control,2,50,church,NA,neutral,1,426
181,male,control,2,51,shoe,NA,neutral,1,446
181,male,control,2,52,stapler,plate,incong,1,672
181,male,control,2,53,horse,horse,cong,1,453
181,male,control,2,54,car,car,cong,1,433
181,male,control,2,55,dog,NA,neutral,1,398
181,male,control,2,56,cherry,moon,incong,1,482
181,male,control,2,57,plate,pizza,incong,1,553
181,male,control,2,58,scissors,NA,neutral,1,621
181,male,control,2,59,ball,scissors,incong,1,491
181,male,control,2,60,fork,drill,incong,1,627
181,male,control,3,61,carrot,NA,neutral,1,463
181,male,control,3,62,tree,star,incong,1,513
181,male,control,3,63,drill,NA,neutral,1,573
181,male,control,3,64,burger,cup,incong,1,588
181,male,control,3,65,apple,apple,cong,0,475
181,male,control,3,66,hat,church,incong,1,458
181,male,control,3,67,bus,stapler,incong,1,439
181,male,control,3,68,drill,dog,incong,1,508
181,male,control,3,69,orange,orange,cong,1,500
181,male,control,3,70,plate,plate,cong,1,481
181,male,control,3,71,lemon,spoon,incong,1,545
181,male,control,3,72,cup,cherry,incong,1,475
181,male,control,3,73,spoon,NA,neutral,0,397
181,male,control,3,74,burger,burger,cong,1,504
181,male,control,3,75,carrot,carrot,cong,1,646
181,male,control,3,76,hammer,shoe,incong,1,513
181,male,control,3,77,cup,NA,neutral,1,450
181,male,control,3,78,bus,bus,cong,1,526
181,male,control,3,79,cake,cake,cong,1,531
181,male,control,3,80,hammer,hammer,cong,1,509
181,male,control,3,81,lemon,lemon,cong,1,406
181,male,control,3,82,stapler,stapler,cong,1,414
181,male,control,3,83,cat,anchor,incong,1,559
181,male,control,3,84,lemon,NA,neutral,1,476
181,male,control,3,85,scissors,boat,incong,1,438
181,male,control,3,86,apple,NA,neutral,1,510
181,male,control,3,87,anchor,anchor,cong,1,457
181,male,control,3,88,horse,car,incong,1,452
181,male,control,3,89,boat,NA,neutral,1,516
181,male,control,3,90,tree,tree,cong,1,608
182,male,control,1,1,bus,moon,incong,1,543
182,male,control,1,2,shoe,shoe,cong,1,465
182,male,control,1,3,cup,star,incong,1,529
182,male,control,1,4,spoon,spoon,cong,1,446
182,male,control,1,5,car,hammer,incong,0,516
182,male,control,1,6,car,car,cong,1,464
182,male,control,1,7,anchor,NA,neutral,1,481
182,male,control,1,8,cake,cake,cong,1,516
182,male,control,1,9,church,lemon,incong,1,518
182,male,control,1,10,ball,car,incong,1,531
182,male,control,1,11,hammer,orange,incong,1,556
182,male,control,1,12,lemon,scissors,incong,1,623
182,male,control,1,13,anchor,anchor,cong,1,479
182,male,control,1,14,ball,ball,cong,1,481
182,male,control,1,15,hammer,NA,neutral,1,534
182,male,control,1,16,lemon,NA,neutral,1,503
182,male,control,1,17,anchor,cherry,incong,1,602
182,male,control,1,18,tree,carrot,incong,1,535
182,male,control,1,19,moon,NA,neutral,0,494
182,male,control,1,20,stapler,stapler,cong,1,458
182,male,control,1,21,apple,NA,neutral,1,510
182,male,control,1,22,dog,NA,neutral,1,538
182,male,control,1,23,orange,orange,cong,1,479
182,male,control,1,24,plate,fork,incong,1,520
182,male,control,1,25,tree,tree,cong,1,473
182,male,control,1,26,carrot,NA,neutral,0,505
182,male,control,1,27,drill,NA,neutral,1,498
182,male,control,1,28,church,NA,neutral,1,605
182,male,control,1,29,cup,cup,cong,1,510
182,male,control,1,30,scissors,NA,neutral,1,554
182,male,control,2,31,cherry,NA,neutral,1,526
182,male,control,2,32,cherry,stapler,incong,1,596
182,male,control,2,33,plate,NA,neutral,1,504
182,male,control,2,34,fork,fork,cong,1,463
182,male,control,2,35,boat,boat,cong,1,568
182,male,control,2,36,hammer,hammer,cong,1,411
182,male,control,2,37,drill,drill,cong,1,495
182,male,control,2,38,hat,boat,incong,1,607
182,male,control,2,39,lemon,lemon,cong,1,471
182,male,control,2,40,fork,horse,incong,1,580
182,male,control,2,41,cup,NA,neutral,1,530
182,male,control,2,42,shoe,NA,neutral,1,590
182,male,control,2,43,car,NA,neutral,1,501
182,male,control,2,44,pizza,pizza,cong,1,647
182,male,control,2,45,cake,pizza,incong,1,606
182,male,control,2,46,horse,horse,cong,1,461
182,male,control,2,47,carrot,carrot,cong,1,595
182,male,control,2,48,moon,cat,incong,1,555
182,male,control,2,49,apple,apple,cong,1,478
182,male,control,2,50,apple,shoe,incong,1,707
182,male,control,2,51,scissors,scissors,cong,1,416
182,male,control,2,52,bus,bus,cong,1,500
182,male,control,2,53,carrot,anchor,incong,1,624
182,male,control,2,54,boat,NA,neutral,1,478
182,male,control,2,55,dog,cup,incong,1,629
182,male,control,2,56,star,NA,neutral,1,525
182,male,control,2,57,moon,moon,cong,1,485
182,male,control,2,58,plate,plate,cong,1,475
182,male,control,2,59,hat,NA,neutral,1,614
182,male,control,2,60,cat,cat,cong,1,509
182,male,control,3,61,cat,NA,neutral,1,449
182,male,control,3,62,spoon,NA,neutral,1,521
182,male,control,3,63,shoe,plate,incong,1,539
182,male,control,3,64,fork,NA,neutral,1,618
182,male,control,3,65,stapler,ball,incong,1,486
182,male,control,3,66,pizza,drill,incong,1,569
182,male,control,3,67,horse,cake,incong,1,504
182,male,control,3,68,tree,NA,neutral,1,526
182,male,control,3,69,star,apple,incong,1,525
182,male,control,3,70,pizza,NA,neutral,1,646
182,male,control,3,71,church,church,cong,1,438
182,male,control,3,72,dog,dog,cong,1,514
182,male,control,3,73,burger,spoon,incong,1,646
182,male,control,3,74,burger,burger,cong,1,622
182,male,control,3,75,cake,NA,neutral,1,484
182,male,control,3,76,orange,tree,incong,1,604
182,male,control,3,77,boat,dog,incong,1,526
182,male,control,3,78,cat,church,incong,1,562
182,male,control,3,79,cherry,cherry,cong,1,569
182,male,control,3,80,hat,hat,cong,1,423
182,male,control,3,81,bus,NA,neutral,1,486
182,male,control,3,82,stapler,NA,neutral,1,491
182,male,control,3,83,spoon,bus,incong,1,582
182,male,control,3,84,burger,NA,neutral,1,496
182,male,control,3,85,ball,NA,neutral,1,633
182,male,control,3,86,drill,hat,incong,1,493
182,male,control,3,87,horse,NA,neutral,1,515
182,male,control,3,88,orange,NA,neutral,1,599
182,male,control,3,89,scissors,burger,incong,1,656
182,male,control,3,90,star,star,cong,1,447
183,male,control,1,1,hat,ball,incong,1,425
183,male,control,1,2,hat,NA,neutral,1,486
183,male,control,1,3,drill,drill,cong,1,437
183,male,control,1,4,lemon,cherry,incong,0,482
183,male,control,1,5,tree,NA,neutral,1,502
183,male,control,1,6,tree,tree,cong,1,490
183,male,control,1,7,apple,apple,cong,1,477
183,male,control,1,8,lemon,lemon,cong,1,457
183,male,control,1,9,stapler,scissors,incong,1,473
183,male,control,1,10,cup,dog,incong,1,483
183,male,control,1,11,cake,cake,cong,1,433
183,male,control,1,12,plate,NA,neutral,1,441
183,male,control,1,13,anchor,hammer,incong,1,394
183,male,control,1,14,carrot,NA,neutral,0,502
183,male,control,1,15,orange,boat,incong,1,461
183,male,control,1,16,carrot,stapler,incong,1,411
183,male,control,1,17,horse,church,incong,1,476
183,male,control,1,18,boat,pizza,incong,1,429
183,male,control,1,19,hammer,drill,incong,1,444
183,male,control,1,20,hammer,NA,neutral,1,432
183,male,control,1,21,spoon,NA,neutral,1,449
183,male,control,1,22,boat,boat,cong,1,479
183,male,control,1,23,anchor,anchor,cong,1,503
183,male,control,1,24,ball,NA,neutral,1,430
183,male,control,1,25,pizza,NA,neutral,0,481
183,male,control,1,26,bus,NA,neutral,1,443
183,male,control,1,27,star,star,cong,1,475
183,male,control,1,28,fork,fork,cong,1,457
183,male,control,1,29,horse,horse,cong,1,512
183,male,control,1,30,boat,NA,neutral,1,435
183,male,control,2,31,cup,NA,neutral,1,405
183,male,control,2,32,moon,NA,neutral,1,417
183,male,control,2,33,cherry,burger,incong,1,417
183,male,control,2,34,hammer,hammer,cong,1,462
183,male,control,2,35,plate,plate,cong,1,496
183,male,control,2,36,stapler,stapler,cong,0,464
183,male,control,2,37,lemon,NA,neutral,1,381
183,male,control,2,38,anchor,NA,neutral,1,460
183,male,control,2,39,star,carrot,incong,1,481
183,male,control,2,40,dog,dog,cong,1,447
183,male,control,2,41,church,cup,incong,1,347
183,male,control,2,42,moon,anchor,incong,1,463
183,male,control,2,43,church,church,cong,1,567
183,male,control,2,44,scissors,orange,incong,1,461
183,male,control,2,45,burger,NA,neutral,1,397
183,male,control,2,46,cherry,cherry,cong,1,489
183,male,control,2,47,drill,NA,neutral,1,434
183,male,control,2,48,ball,ball,cong,1,395
183,male,control,2,49,tree,horse,incong,1,345
183,male,control,2,50,fork,fork,cong,1,521
183,male,control,2,51,apple,NA,neutral,1,441
183,male,control,2,52,shoe,shoe,cong,1,469
183,male,control,2,53,plate,spoon,incong,1,481
183,male,control,2,54,drill,car,incong,1,489
183,male,control,2,55,orange,orange,cong,1,430
183,male,control,2,56,hat,hat,cong,1,401
183,male,control,2,57,spoon,spoon,cong,1,507
183,male,control,2,58,burger,plate,incong,1,623
183,male,control,2,59,shoe,NA,neutral,1,410
183,male,control,2,60,dog,tree,incong,1,364
183,male,control,3,61,carrot,carrot,cong,1,393
183,male,control,3,62,orange,NA,neutral,1,443
183,male,control,3,63,moon,moon,cong,1,420
183,male,control,3,64,ball,cat,incong,0,433
183,male,control,3,65,cat,cat,cong,1,398
183,male,control,3,66,dog,NA,neutral,1,443
183,male,control,3,67,church,NA,neutral,1,443
183,male,control,3,68,scissors,NA,neutral,1,449
183,male,control,3,69,star,NA,neutral,1,532
183,male,control,3,70,cat,NA,neutral,0,566
183,male,control,3,71,bus,bus,cong,1,629
183,male,control,3,72,bus,shoe,incong,1,405
183,male,control,3,73,shoe,apple,incong,1,428
183,male,control,3,74,cat,moon,incong,1,416
183,male,control,3,75,scissors,scissors,cong,1,458
183,male,control,3,76,horse,NA,neutral,1,421
183,male,control,3,77,car,car,cong,1,424
183,male,control,3,78,spoon,cake,incong,1,433
183,male,control,3,79,pizza,bus,incong,1,552
183,male,control,3,80,fork,NA,neutral,1,382
183,male,control,3,81,burger,burger,cong,0,461
183,male,control,3,82,cherry,NA,neutral,1,448
183,male,control,3,83,pizza,pizza,cong,1,425
183,male,control,3,84,cake,lemon,incong,1,571
183,male,control,3,85,car,NA,neutral,1,454
183,male,control,3,86,cup,cup,cong,1,589
183,male,control,3,87,apple,hat,incong,1,484
183,male,control,3,88,stapler,NA,neutral,1,462
183,male,control,3,89,car,star,incong,1,484
183,male,control,3,90,cake,NA,neutral,1,445
184,male,control,1,1,stapler,NA,neutral,1,454
184,male,control,1,2,cat,cat,cong,1,445
184,male,control,1,3,drill,hat,incong,1,489
184,male,control,1,4,bus,NA,neutral,1,458
184,male,control,1,5,moon,NA,neutral,1,430
184,male,control,1,6,fork,NA,neutral,0,489
184,male,control,1,7,plate,NA,neutral,1,461
184,male,control,1,8,carrot,carrot,cong,1,455
184,male,control,1,9,moon,anchor,incong,1,424
184,male,control,1,10,apple,apple,cong,1,460
184,male,control,1,11,tree,fork,incong,1,464
184,male,control,1,12,lemon,lemon,cong,1,413
184,male,control,1,13,drill,drill,cong,1,571
184,male,control,1,14,horse,NA,neutral,1,444
184,male,control,1,15,boat,boat,cong,1,480
184,male,control,1,16,carrot,scissors,incong,1,473
184,male,control,1,17,star,apple,incong,1,590
184,male,control,1,18,shoe,hammer,incong,1,569
184,male,control,1,19,orange,orange,cong,1,498
184,male,control,1,20,spoon,NA,neutral,1,507
184,male,control,1,21,dog,star,incong,1,408
184,male,control,1,22,drill,NA,neutral,1,450
184,male,control,1,23,cherry,cherry,cong,1,461
184,male,control,1,24,dog,dog,cong,1,497
184,male,control,1,25,pizza,stapler,incong,1,395
184,male,control,1,26,pizza,NA,neutral,1,430
184,male,control,1,27,ball,NA,neutral,1,512
184,male,control,1,28,stapler,horse,incong,0,558
184,male,control,1,29,scissors,orange,incong,1,411
184,male,control,1,30,hat,NA,neutral,1,433
184,male,control,2,31,shoe,NA,neutral,1,458
184,male,control,2,32,pizza,pizza,cong,1,436
184,male,control,2,33,horse,horse,cong,1,417
184,male,control,2,34,cup,shoe,incong,1,416
184,male,control,2,35,carrot,NA,neutral,1,437
184,male,control,2,36,shoe,shoe,cong,1,480
184,male,control,2,37,burger,burger,cong,1,457
184,male,control,2,38,burger,NA,neutral,1,380
184,male,control,2,39,ball,boat,incong,1,459
184,male,control,2,40,stapler,stapler,cong,1,475
184,male,control,2,41,church,carrot,incong,1,456
184,male,control,2,42,ball,ball,cong,1,461
184,male,control,2,43,cat,cherry,incong,1,440
184,male,control,2,44,orange,NA,neutral,1,506
184,male,control,2,45,church,church,cong,1,494
184,male,control,2,46,scissors,scissors,cong,1,534
184,male,control,2,47,lemon,NA,neutral,1,412
184,male,control,2,48,spoon,spoon,cong,0,419
184,male,control,2,49,boat,pizza,incong,0,387
184,male,control,2,50,bus,bus,cong,0,440
184,male,control,2,51,hammer,hammer,cong,1,468
184,male,control,2,52,hat,ball,incong,1,405
184,male,control,2,53,fork,fork,cong,1,412
184,male,control,2,54,cake,NA,neutral,1,426
184,male,control,2,55,hammer,dog,incong,1,413
184,male,control,2,56,orange,spoon,incong,1,590
184,male,control,2,57,cup,NA,neutral,1,434
184,male,control,2,58,star,star,cong,1,487
184,male,control,2,59,cake,cake,cong,1,574
184,male,control,2,60,cup,cup,cong,1,443
184,male,control,3,61,bus,bus,cong,1,537
184,male,control,3,62,cherry,tree,incong,1,463
184,male,control,3,63,star,NA,neutral,1,434
184,male,control,3,64,plate,plate,cong,1,477
184,male,control,3,65,dog,NA,neutral,1,468
184,male,control,3,66,car,NA,neutral,1,403
184,male,control,3,67,apple,burger,incong,1,396
184,male,control,3,68,tree,tree,cong,1,494
184,male,control,3,69,anchor,anchor,cong,1,463
184,male,control,3,70,lemon,lemon,cong,1,448
184,male,control,3,71,cake,drill,incong,1,340
184,male,control,3,72,burger,car,incong,1,371
184,male,control,3,73,church,NA,neutral,1,475
184,male,control,3,74,car,car,cong,1,528
184,male,control,3,75,horse,cup,incong,1,420
184,male,control,3,76,moon,moon,cong,1,519
184,male,control,3,77,apple,NA,neutral,1,415
184,male,control,3,78,boat,NA,neutral,1,447
184,male,control,3,79,fork,moon,incong,1,409
184,male,control,3,80,plate,church,incong,1,374
184,male,control,3,81,cat,NA,neutral,1,456
184,male,control,3,82,anchor,NA,neutral,1,577
184,male,control,3,83,scissors,NA,neutral,1,420
184,male,control,3,84,car,cat,incong,1,412
184,male,control,3,85,cherry,NA,neutral,1,441
184,male,control,3,86,tree,NA,neutral,1,396
184,male,control,3,87,anchor,cake,incong,1,352
184,male,control,3,88,hammer,NA,neutral,1,494
184,male,control,3,89,spoon,plate,incong,1,462
184,male,control,3,90,hat,hat,cong,1,392
185,male,control,1,1,apple,apple,cong,1,527
185,male,control,1,2,dog,NA,neutral,1,521
185,male,control,1,3,star,star,cong,1,591
185,male,control,1,4,apple,cup,incong,1,570
185,male,control,1,5,cup,NA,neutral,1,504
185,male,control,1,6,shoe,moon,incong,1,542
185,male,control,1,7,cherry,cherry,cong,1,516
185,male,control,1,8,tree,cherry,incong,1,561
185,male,control,1,9,plate,NA,neutral,1,560
185,male,control,1,10,ball,apple,incong,1,526
185,male,control,1,11,drill,drill,cong,1,577
185,male,control,1,12,pizza,NA,neutral,1,490
185,male,control,1,13,church,stapler,incong,1,613
185,male,control,1,14,star,NA,neutral,1,560
185,male,control,1,15,bus,shoe,incong,1,554
185,male,control,1,16,cat,NA,neutral,1,598
185,male,control,1,17,horse,horse,cong,1,611
185,male,control,1,18,spoon,spoon,cong,1,561
185,male,control,1,19,car,boat,incong,1,659
185,male,control,1,20,carrot,NA,neutral,1,588
185,male,control,1,21,boat,NA,neutral,1,513
185,male,control,1,22,horse,NA,neutral,1,492
185,male,control,1,23,car,NA,neutral,1,509
185,male,control,1,24,plate,plate,cong,1,492
185,male,control,1,25,moon,ball,incong,1,547
185,male,control,1,26,anchor,anchor,cong,1,472
185,male,control,1,27,fork,fork,cong,1,612
185,male,control,1,28,horse,cake,incong,1,756
185,male,control,1,29,scissors,orange,incong,1,594
185,male,control,1,30,lemon,lemon,cong,1,443
185,male,control,2,31,stapler,stapler,cong,1,529
185,male,control,2,32,lemon,NA,neutral,1,631
185,male,control,2,33,cat,hat,incong,1,714
185,male,control,2,34,star,hammer,incong,1,496
185,male,control,2,35,tree,tree,cong,1,654
185,male,control,2,36,apple,NA,neutral,1,513
185,male,control,2,37,ball,NA,neutral,1,648
185,male,control,2,38,spoon,cat,incong,1,679
185,male,control,2,39,moon,NA,neutral,1,500
185,male,control,2,40,hammer,hammer,cong,1,485
185,male,control,2,41,tree,NA,neutral,1,565
185,male,control,2,42,shoe,NA,neutral,1,577
185,male,control,2,43,stapler,carrot,incong,1,663
185,male,control,2,44,cake,cake,cong,1,419
185,male,control,2,45,boat,boat,cong,1,614
185,male,control,2,46,stapler,NA,neutral,1,585
185,male,control,2,47,orange,orange,cong,1,520
185,male,control,2,48,dog,dog,cong,1,544
185,male,control,2,49,cup,pizza,incong,1,542
185,male,control,2,50,fork,NA,neutral,1,663
185,male,control,2,51,scissors,scissors,cong,1,554
185,male,control,2,52,cake,drill,incong,1,633
185,male,control,2,53,cup,cup,cong,1,557
185,male,control,2,54,lemon,fork,incong,1,590
185,male,control,2,55,church,NA,neutral,1,612
185,male,control,2,56,hat,NA,neutral,1,603
185,male,control,2,57,pizza,pizza,cong,1,617
185,male,control,2,58,hat,church,incong,1,584
185,male,control,2,59,shoe,shoe,cong,1,452
185,male,control,2,60,ball,ball,cong,1,613
185,male,control,3,61,pizza,dog,incong,1,673
185,male,control,3,62,plate,plate,cong,1,558
185,male,control,3,63,hammer,NA,neutral,1,600
185,male,control,3,64,hammer,tree,incong,1,628
185,male,control,3,65,burger,horse,incong,1,745
185,male,control,3,66,cat,cat,cong,1,577
185,male,control,3,67,carrot,carrot,cong,1,448
185,male,control,3,68,fork,car,incong,1,743
185,male,control,3,69,burger,burger,cong,1,566
185,male,control,3,70,orange,star,incong,1,621
185,male,control,3,71,spoon,NA,neutral,1,603
185,male,control,3,72,orange,NA,neutral,1,548
185,male,control,3,73,hat,hat,cong,1,470
185,male,control,3,74,bus,bus,cong,1,471
185,male,control,3,75,anchor,scissors,incong,1,547
185,male,control,3,76,car,car,cong,1,611
185,male,control,3,77,scissors,NA,neutral,1,531
185,male,control,3,78,moon,moon,cong,1,537
185,male,control,3,79,cherry,NA,neutral,1,616
185,male,control,3,80,anchor,NA,neutral,1,644
185,male,control,3,81,bus,NA,neutral,1,605
185,male,control,3,82,cherry,anchor,incong,1,532
185,male,control,3,83,carrot,spoon,incong,1,480
185,male,control,3,84,drill,NA,neutral,1,567
185,male,control,3,85,church,church,cong,1,597
185,male,control,3,86,boat,bus,incong,1,638
